Jun 20 16:01:19 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=24991, destination-ip=172.21.182.190, destination-port=2048, time=2020/6/20 22:01:20, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:21 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=24993, destination-ip=115.127.2.162, destination-port=2048, time=2020/6/20 22:01:21, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:19 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=24995, destination-ip=172.21.32.210, destination-port=2048, time=2020/6/20 22:01:20, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:21 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=24997, destination-ip=172.21.118.113, destination-port=2048, time=2020/6/20 22:01:21, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:19 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=6, source-ip=36.75.19.106, source-port=55400, destination-ip=172.21.207.117, destination-port=445, time=2020/6/20 22:01:20, source-zone=untrust, destination-zone=trust, application-name=, rule-name=default.
Jun 20 16:01:21 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=24999, destination-ip=115.127.104.70, destination-port=2048, time=2020/6/20 22:01:21, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:19 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25003, destination-ip=172.21.138.238, destination-port=2048, time=2020/6/20 22:01:20, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:19 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25002, destination-ip=202.168.242.85, destination-port=2048, time=2020/6/20 22:01:20, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:21 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25005, destination-ip=172.21.27.134, destination-port=2048, time=2020/6/20 22:01:21, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:21 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25007, destination-ip=202.168.242.6, destination-port=2048, time=2020/6/20 22:01:21, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:20 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=6, source-ip=10.1.1.178, source-port=54739, destination-ip=172.16.10.50, destination-port=80, time=2020/6/20 22:01:21, source-zone=dmz, destination-zone=local, application-name=, rule-name=default.
Jun 20 16:01:20 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=6, source-ip=36.75.19.106, source-port=55525, destination-ip=172.21.207.117, destination-port=445, time=2020/6/20 22:01:21, source-zone=untrust, destination-zone=trust, application-name=, rule-name=default.
Jun 20 16:01:21 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25010, destination-ip=115.127.57.65, destination-port=2048, time=2020/6/20 22:01:21, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:20 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25011, destination-ip=172.21.16.62, destination-port=2048, time=2020/6/20 22:01:21, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:21 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25013, destination-ip=172.21.183.246, destination-port=2048, time=2020/6/20 22:01:21, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:20 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=17, source-ip=10.1.1.209, source-port=64964, destination-ip=10.1.1.1, destination-port=53, time=2020/6/20 22:01:21, source-zone=dmz, destination-zone=local, application-name=, rule-name=default.
Jun 20 16:01:20 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=17, source-ip=10.1.1.209, source-port=64964, destination-ip=202.168.254.4, destination-port=53, time=2020/6/20 22:01:21, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:20 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=17, source-ip=10.1.1.209, source-port=55285, destination-ip=10.1.1.1, destination-port=53, time=2020/6/20 22:01:21, source-zone=dmz, destination-zone=local, application-name=, rule-name=default.
Jun 20 16:01:20 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=17, source-ip=10.1.1.209, source-port=49239, destination-ip=10.1.1.1, destination-port=53, time=2020/6/20 22:01:21, source-zone=dmz, destination-zone=local, application-name=, rule-name=default.
Jun 20 16:01:21 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25015, destination-ip=172.21.179.194, destination-port=2048, time=2020/6/20 22:01:21, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:22 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25017, destination-ip=172.21.33.214, destination-port=2048, time=2020/6/20 22:01:22, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:20 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=6, source-ip=36.75.19.106, source-port=55595, destination-ip=172.21.207.117, destination-port=445, time=2020/6/20 22:01:21, source-zone=untrust, destination-zone=trust, application-name=, rule-name=default.
Jun 20 16:01:22 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25019, destination-ip=172.21.173.230, destination-port=2048, time=2020/6/20 22:01:22, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:22 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25021, destination-ip=172.21.87.134, destination-port=2048, time=2020/6/20 22:01:22, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:20 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25023, destination-ip=172.21.74.30, destination-port=2048, time=2020/6/20 22:01:21, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:22 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=6, source-ip=185.50.106.241, source-port=80, destination-ip=202.168.232.5, destination-port=80, time=2020/6/20 22:01:22, source-zone=untrust, destination-zone=dmz, application-name=, rule-name=Attendance_Policy.
Jun 20 16:01:20 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=6, source-ip=82.127.74.91, source-port=61964, destination-ip=172.21.207.117, destination-port=445, time=2020/6/20 22:01:21, source-zone=untrust, destination-zone=trust, application-name=, rule-name=default.
Jun 20 16:01:20 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=17, source-ip=10.1.1.231, source-port=64604, destination-ip=10.1.1.1, destination-port=53, time=2020/6/20 22:01:21, source-zone=dmz, destination-zone=local, application-name=, rule-name=default.
Jun 20 16:01:20 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=6, source-ip=185.202.2.147, source-port=43610, destination-ip=172.21.207.117, destination-port=3389, time=2020/6/20 22:01:21, source-zone=untrust, destination-zone=trust, application-name=, rule-name=default.
Jun 20 16:01:22 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25025, destination-ip=202.168.242.16, destination-port=2048, time=2020/6/20 22:01:22, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:22 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=6, source-ip=104.41.60.8, source-port=1024, destination-ip=172.21.207.117, destination-port=3389, time=2020/6/20 22:01:22, source-zone=untrust, destination-zone=trust, application-name=, rule-name=default.
Jun 20 16:01:21 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25027, destination-ip=202.168.242.107, destination-port=2048, time=2020/6/20 22:01:22, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:21 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25029, destination-ip=172.21.36.98, destination-port=2048, time=2020/6/20 22:01:22, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:22 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=6, source-ip=104.41.209.131, source-port=54524, destination-ip=172.21.207.117, destination-port=3389, time=2020/6/20 22:01:22, source-zone=untrust, destination-zone=trust, application-name=, rule-name=default.
Jun 20 16:01:22 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=17, source-ip=172.21.207.101, source-port=14004, destination-ip=172.21.188.45, destination-port=161, time=2020/6/20 22:01:22, source-zone=trust, destination-zone=untrust, application-name=, rule-name=default.
Jun 20 16:01:21 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=6, source-ip=36.75.19.106, source-port=55647, destination-ip=172.21.207.117, destination-port=445, time=2020/6/20 22:01:22, source-zone=untrust, destination-zone=trust, application-name=, rule-name=default.
Jun 20 16:01:21 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25031, destination-ip=172.21.74.246, destination-port=2048, time=2020/6/20 22:01:22, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:21 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=6, source-ip=123.206.101.121, source-port=48714, destination-ip=202.168.232.15, destination-port=2376, time=2020/6/20 22:01:22, source-zone=untrust, destination-zone=dmz, application-name=, rule-name=untrust_to_dmz.
Jun 20 16:01:23 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25033, destination-ip=172.21.97.10, destination-port=2048, time=2020/6/20 22:01:23, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:23 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25035, destination-ip=172.21.21.178, destination-port=2048, time=2020/6/20 22:01:23, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:21 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=6, source-ip=36.75.19.106, source-port=55671, destination-ip=172.21.207.117, destination-port=445, time=2020/6/20 22:01:22, source-zone=untrust, destination-zone=trust, application-name=, rule-name=default.
Jun 20 16:01:23 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=17, source-ip=172.21.207.101, source-port=14436, destination-ip=172.21.188.45, destination-port=161, time=2020/6/20 22:01:23, source-zone=trust, destination-zone=untrust, application-name=, rule-name=default.
Jun 20 16:01:23 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=6, source-ip=94.100.181.38, source-port=44882, destination-ip=202.168.232.4, destination-port=143, time=2020/6/20 22:01:23, source-zone=untrust, destination-zone=dmz, application-name=IMAP, rule-name=mail_server_rule.
Jun 20 16:01:23 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25037, destination-ip=202.168.225.199, destination-port=2048, time=2020/6/20 22:01:23, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:21 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=6, source-ip=82.127.74.91, source-port=62213, destination-ip=172.21.207.117, destination-port=445, time=2020/6/20 22:01:22, source-zone=untrust, destination-zone=trust, application-name=, rule-name=default.
Jun 20 16:01:22 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=6, source-ip=36.75.19.106, source-port=55699, destination-ip=172.21.207.117, destination-port=445, time=2020/6/20 22:01:23, source-zone=untrust, destination-zone=trust, application-name=, rule-name=default.
Jun 20 16:01:22 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=6, source-ip=45.145.66.107, source-port=40881, destination-ip=202.168.232.9, destination-port=8802, time=2020/6/20 22:01:23, source-zone=untrust, destination-zone=dmz, application-name=, rule-name=untrust_to_dmz.
Jun 20 16:01:22 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=6, source-ip=36.75.19.106, source-port=55713, destination-ip=172.21.207.117, destination-port=445, time=2020/6/20 22:01:23, source-zone=untrust, destination-zone=trust, application-name=, rule-name=default.
Jun 20 16:01:22 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25039, destination-ip=172.21.78.30, destination-port=2048, time=2020/6/20 22:01:23, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:24 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=6, source-ip=89.248.174.201, source-port=50090, destination-ip=202.168.232.13, destination-port=5348, time=2020/6/20 22:01:24, source-zone=untrust, destination-zone=dmz, application-name=, rule-name=untrust_to_dmz.
Jun 20 16:01:22 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=6, source-ip=36.75.19.106, source-port=55825, destination-ip=172.21.207.117, destination-port=445, time=2020/6/20 22:01:23, source-zone=untrust, destination-zone=trust, application-name=, rule-name=default.
Jun 20 16:01:24 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25041, destination-ip=172.21.31.190, destination-port=2048, time=2020/6/20 22:01:24, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:24 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=6, source-ip=45.143.221.53, source-port=46836, destination-ip=202.168.232.13, destination-port=4697, time=2020/6/20 22:01:24, source-zone=untrust, destination-zone=dmz, application-name=, rule-name=untrust_to_dmz.
Jun 20 16:01:24 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25043, destination-ip=172.21.59.178, destination-port=2048, time=2020/6/20 22:01:24, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:23 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25045, destination-ip=172.21.146.234, destination-port=2048, time=2020/6/20 22:01:24, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:24 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25047, destination-ip=172.21.177.30, destination-port=2048, time=2020/6/20 22:01:24, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:24 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25049, destination-ip=172.21.121.190, destination-port=2048, time=2020/6/20 22:01:24, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:24 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25051, destination-ip=172.21.175.174, destination-port=2048, time=2020/6/20 22:01:24, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:23 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=6, source-ip=36.75.19.106, source-port=55904, destination-ip=172.21.207.117, destination-port=445, time=2020/6/20 22:01:24, source-zone=untrust, destination-zone=trust, application-name=, rule-name=default.
Jun 20 16:01:23 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=17, source-ip=202.168.254.233, source-port=137, destination-ip=202.168.254.255, destination-port=137, time=2020/6/20 22:01:24, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:23 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=6, source-ip=113.89.43.95, source-port=50074, destination-ip=172.21.207.117, destination-port=445, time=2020/6/20 22:01:24, source-zone=untrust, destination-zone=trust, application-name=, rule-name=default.
Jun 20 16:01:24 AarongMohakhali-DC-IFW-USG6680E %%01IKE/5/IKE_NEGO_FAIL(l)[491530]: Slot=11;Vsys public: IPSec tunnel negotiation fails. (IfIndex=5, SeqNum=1, PeerAddress=202.168.255.201, PeerPort=4500, Reason=phase2 proposal mismatch)
Jun 20 16:01:25 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=6, source-ip=91.205.128.170, source-port=52514, destination-ip=202.168.232.7, destination-port=78, time=2020/6/20 22:01:25, source-zone=untrust, destination-zone=dmz, application-name=, rule-name=mail.intertelbd_policy.
Jun 20 16:01:23 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25053, destination-ip=172.21.160.190, destination-port=2048, time=2020/6/20 22:01:24, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:25 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25055, destination-ip=172.21.39.114, destination-port=2048, time=2020/6/20 22:01:25, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:23 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25057, destination-ip=172.21.12.130, destination-port=2048, time=2020/6/20 22:01:24, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:25 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25061, destination-ip=172.21.183.246, destination-port=2048, time=2020/6/20 22:01:25, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:25 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25060, destination-ip=172.21.35.110, destination-port=2048, time=2020/6/20 22:01:25, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:24 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=6, source-ip=36.75.19.106, source-port=55966, destination-ip=172.21.207.117, destination-port=445, time=2020/6/20 22:01:25, source-zone=untrust, destination-zone=trust, application-name=, rule-name=default.
Jun 20 16:01:24 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25063, destination-ip=172.21.4.2, destination-port=2048, time=2020/6/20 22:01:25, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:25 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25065, destination-ip=172.21.121.198, destination-port=2048, time=2020/6/20 22:01:25, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:24 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=6, source-ip=202.38.79.111, source-port=34728, destination-ip=202.168.232.12, destination-port=444, time=2020/6/20 22:01:25, source-zone=untrust, destination-zone=dmz, application-name=, rule-name=untrust_to_dmz.
Jun 20 16:01:24 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=6, source-ip=202.38.79.111, source-port=56501, destination-ip=202.168.232.6, destination-port=444, time=2020/6/20 22:01:25, source-zone=untrust, destination-zone=dmz, application-name=, rule-name=Syslog_Policy.
Jun 20 16:01:25 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25067, destination-ip=172.21.127.210, destination-port=2048, time=2020/6/20 22:01:25, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:24 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=17, source-ip=115.127.62.2, source-port=39696, destination-ip=202.168.232.4, destination-port=53, time=2020/6/20 22:01:25, source-zone=untrust, destination-zone=dmz, application-name=, rule-name=untrust_to_dmz.
Jun 20 16:01:24 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25070, destination-ip=172.21.78.214, destination-port=2048, time=2020/6/20 22:01:25, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:24 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25071, destination-ip=172.21.4.26, destination-port=2048, time=2020/6/20 22:01:25, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:24 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=6, source-ip=36.75.19.106, source-port=56012, destination-ip=172.21.207.117, destination-port=445, time=2020/6/20 22:01:25, source-zone=untrust, destination-zone=trust, application-name=, rule-name=default.
Jun 20 16:01:24 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25073, destination-ip=202.168.225.146, destination-port=2048, time=2020/6/20 22:01:25, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:24 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=202.168.232.9, source-port=25075, destination-ip=202.168.225.82, destination-port=2048, time=2020/6/20 22:01:25, source-zone=dmz, destination-zone=untrust, application-name=, rule-name=dmz_to_untrust.
Jun 20 16:01:26 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=172.16.1.254, source-port=0, destination-ip=172.16.0.130, destination-port=0, time=2020/6/20 22:01:26, source-zone=local, destination-zone=trust, application-name=, rule-name=default.
Jun 20 16:01:26 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=172.16.1.254, source-port=0, destination-ip=172.16.0.130, destination-port=0, time=2020/6/20 22:01:26, source-zone=local, destination-zone=trust, application-name=, rule-name=default.
Jun 20 16:01:26 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=172.16.1.254, source-port=0, destination-ip=172.16.0.130, destination-port=0, time=2020/6/20 22:01:26, source-zone=local, destination-zone=trust, application-name=, rule-name=default.
Jun 20 16:01:26 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=172.16.1.254, source-port=0, destination-ip=172.16.0.130, destination-port=0, time=2020/6/20 22:01:26, source-zone=local, destination-zone=trust, application-name=, rule-name=default.
Jun 20 16:01:26 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=172.16.1.254, source-port=0, destination-ip=172.16.0.130, destination-port=0, time=2020/6/20 22:01:26, source-zone=local, destination-zone=trust, application-name=, rule-name=default.
Jun 20 16:01:26 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=172.16.1.254, source-port=0, destination-ip=172.16.0.130, destination-port=0, time=2020/6/20 22:01:26, source-zone=local, destination-zone=trust, application-name=, rule-name=default.
Jun 20 16:01:26 AarongMohakhali-DC-IFW-USG6680E %%01POLICY/6/POLICYPERMIT(l): vsys=public, protocol=1, source-ip=172.16.1.254, source-port=0, destination-ip=172.16.0.130, destination-port=0, time=2020/6/20 22:01:26, source-zone=local, destination-zone=trust, application-name=, rule-name=default.
